Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AREC,AREC,AREC,AREC,AREC,AREC
Date,,,,,,
2024-05-28,1.2599999904632568,1.2599999904632568,1.2799999713897705,1.2300000190734863,1.2799999713897705,163800
2024-05-29,1.25,1.25,1.2599999904632568,1.2400000095367432,1.2400000095367432,85500
2024-05-30,1.159999966621399,1.159999966621399,1.2699999809265137,1.1100000143051147,1.2699999809265137,589400
2024-05-31,1.149999976158142,1.149999976158142,1.2100000381469727,1.149999976158142,1.2000000476837158,230500
2024-06-03,1.1799999475479126,1.1799999475479126,1.2300000190734863,1.149999976158142,1.190000057220459,211600
2024-06-04,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.159999966621399,1.1699999570846558,133500
2024-06-05,1.1699999570846558,1.1699999570846558,1.190000057220459,1.159999966621399,1.1699999570846558,78700
2024-06-06,1.149999976158142,1.149999976158142,1.1799999475479126,1.1399999856948853,1.1799999475479126,115900
2024-06-07,1.149999976158142,1.149999976158142,1.1699999570846558,1.1399999856948853,1.149999976158142,141400
2024-06-10,1.100000023841858,1.100000023841858,1.159999966621399,1.100000023841858,1.1399999856948853,297500
2024-06-11,1.1100000143051147,1.1100000143051147,1.1299999952316284,1.100000023841858,1.100000023841858,163900
2024-06-12,1.0,1.0,1.1200000047683716,1.0,1.1100000143051147,481400
2024-06-13,0.7400000095367432,0.7400000095367432,1.0069999694824219,0.5910000205039978,1.0,1915300
2024-06-14,0.890999972820282,0.890999972820282,1.149999976158142,0.8009999990463257,0.8460000157356262,6172400
2024-06-17,0.8460000157356262,0.8460000157356262,0.9399999976158142,0.8299999833106995,0.8999999761581421,482900
2024-06-18,0.8429999947547913,0.8429999947547913,0.8569999933242798,0.8199999928474426,0.8399999737739563,298700
2024-06-20,0.828000009059906,0.828000009059906,0.8399999737739563,0.800000011920929,0.8399999737739563,308200
2024-06-21,0.7289999723434448,0.7289999723434448,0.8399999737739563,0.699999988079071,0.8399999737739563,553100
2024-06-24,0.7910000085830688,0.7910000085830688,0.800000011920929,0.6510000228881836,0.7400000095367432,642300
2024-06-25,0.75,0.75,0.8119999766349792,0.7200000286102295,0.800000011920929,256400
2024-06-26,0.7059999704360962,0.7059999704360962,0.75,0.7020000219345093,0.75,106800
2024-06-27,0.6890000104904175,0.6890000104904175,0.7379999756813049,0.6700000166893005,0.7099999785423279,438400
2024-06-28,0.7310000061988831,0.7310000061988831,0.75,0.6710000038146973,0.6899999976158142,345400
2024-07-01,0.7450000047683716,0.7450000047683716,0.8500000238418579,0.7009999752044678,0.7850000262260437,2143500
2024-07-02,0.7129999995231628,0.7129999995231628,0.7599999904632568,0.6800000071525574,0.6909999847412109,200300
2024-07-03,0.6549999713897705,0.6549999713897705,0.7129999995231628,0.6200000047683716,0.7099999785423279,293900
2024-07-05,0.6389999985694885,0.6389999985694885,0.6600000262260437,0.6150000095367432,0.6600000262260437,318500
2024-07-08,0.6299999952316284,0.6299999952316284,0.6399999856948853,0.6019999980926514,0.6349999904632568,149700
2024-07-09,0.8299999833106995,0.8299999833106995,0.8299999833106995,0.6269999742507935,0.6399999856948853,852000
2024-07-10,0.7599999904632568,0.7599999904632568,0.8399999737739563,0.7200000286102295,0.8199999928474426,360700
2024-07-11,0.6919999718666077,0.6919999718666077,0.800000011920929,0.6800000071525574,0.7799999713897705,580300
2024-07-12,0.7770000100135803,0.7770000100135803,0.8100000023841858,0.6959999799728394,0.734000027179718,686100
2024-07-15,0.6869999766349792,0.6869999766349792,0.8169999718666077,0.6620000004768372,0.7889999747276306,1027300
