Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BMBL,BMBL,BMBL,BMBL,BMBL,BMBL
Date,,,,,,
2024-05-28,11.5600004196167,11.5600004196167,11.789999961853027,11.449999809265137,11.529999732971191,1730900
2024-05-29,11.369999885559082,11.369999885559082,11.414999961853027,11.229999542236328,11.289999961853027,1333500
2024-05-30,11.430000305175781,11.430000305175781,11.5649995803833,11.230999946594238,11.4399995803833,1773100
2024-05-31,11.699999809265137,11.699999809265137,11.720000267028809,11.40999984741211,11.449999809265137,1673400
2024-06-03,11.84000015258789,11.84000015258789,11.960000038146973,11.609999656677246,11.819999694824219,1453000
2024-06-04,11.8100004196167,11.8100004196167,12.029999732971191,11.664999961853027,11.680000305175781,1563300
2024-06-05,11.6899995803833,11.6899995803833,11.90999984741211,11.600000381469727,11.850000381469727,1299800
2024-06-06,11.619999885559082,11.619999885559082,11.8100004196167,11.529999732971191,11.579999923706055,1195800
2024-06-07,11.220000267028809,11.220000267028809,11.538999557495117,11.210000038146973,11.420000076293945,1861100
2024-06-10,10.979999542236328,10.979999542236328,11.109999656677246,10.859999656677246,11.100000381469727,3565300
2024-06-11,10.920000076293945,10.920000076293945,10.979999542236328,10.710000038146973,10.819999694824219,1880300
2024-06-12,10.920000076293945,10.920000076293945,11.380000114440918,10.800000190734863,11.180000305175781,1998200
2024-06-13,10.75,10.75,10.90999984741211,10.609999656677246,10.899999618530273,4297000
2024-06-14,10.75,10.75,10.800000190734863,10.51099967956543,10.600000381469727,1918400
2024-06-17,10.619999885559082,10.619999885559082,10.755000114440918,10.545000076293945,10.59000015258789,2059400
2024-06-18,10.079999923706055,10.079999923706055,10.704999923706055,10.069999694824219,10.600000381469727,2156600
2024-06-20,10.270000457763672,10.270000457763672,10.319999694824219,9.989999771118164,10.140000343322754,2920300
2024-06-21,10.25,10.25,10.449999809265137,10.180000305175781,10.300000190734863,3320000
2024-06-24,10.069999694824219,10.069999694824219,10.380000114440918,10.050000190734863,10.239999771118164,2134700
2024-06-25,9.899999618530273,9.899999618530273,10.069999694824219,9.725000381469727,10.069999694824219,3830900
2024-06-26,10.15999984741211,10.15999984741211,10.1899995803833,9.795000076293945,9.890000343322754,1943500
2024-06-27,10.229999542236328,10.229999542236328,10.25,10.029999732971191,10.1899995803833,1922700
2024-06-28,10.510000228881836,10.510000228881836,10.550000190734863,10.170000076293945,10.239999771118164,2985500
2024-07-01,9.930000305175781,9.930000305175781,10.65999984741211,9.880000114440918,10.539999961853027,2042200
2024-07-02,9.640000343322754,9.640000343322754,10.010000228881836,9.520000457763672,9.960000038146973,3210700
2024-07-03,9.699999809265137,9.699999809265137,9.789999961853027,9.595000267028809,9.630000114440918,954200
2024-07-05,9.34000015258789,9.34000015258789,9.699999809265137,9.289999961853027,9.680000305175781,2508500
2024-07-08,9.5,9.5,9.515000343322754,9.119999885559082,9.130000114440918,3712500
2024-07-09,9.600000381469727,9.600000381469727,9.630000114440918,9.265000343322754,9.470000267028809,3449800
2024-07-10,9.300000190734863,9.300000190734863,9.720000267028809,9.199999809265137,9.710000038146973,4158500
2024-07-11,9.210000038146973,9.210000038146973,9.579999923706055,9.1899995803833,9.449999809265137,3182100
2024-07-12,9.390000343322754,9.390000343322754,9.640000343322754,9.239999771118164,9.239999771118164,4686100
2024-07-15,9.329999923706055,9.329999923706055,9.614999771118164,9.210000038146973,9.210000038146973,2945800
2024-07-16,10.039999961853027,10.039999961853027,10.050000190734863,9.470000267028809,9.529999732971191,4575100
2024-07-17,9.420000076293945,9.420000076293945,10.029999732971191,9.380000114440918,9.989999771118164,3485600
2024-07-18,9.039999961853027,9.039999961853027,9.520000457763672,8.989999771118164,9.350000381469727,2989700
2024-07-19,8.819999694824219,8.819999694824219,9.010000228881836,8.699999809265137,9.0,2124300
2024-07-22,9.109999656677246,9.109999656677246,9.199999809265137,8.850000381469727,8.869999885559082,2353700
2024-07-23,9.15999984741211,9.15999984741211,9.260000228881836,8.970000267028809,9.050000190734863,1997600
2024-07-24,8.710000038146973,8.710000038146973,9.0600004196167,8.694999694824219,9.029999732971191,1818500
2024-07-25,9.170000076293945,9.170000076293945,9.220000267028809,8.649999618530273,8.75,2670100
2024-07-26,9.130000114440918,9.130000114440918,9.390000343322754,8.949999809265137,9.3100004196167,2610100
2024-07-29,9.140000343322754,9.140000343322754,9.279999732971191,8.984999656677246,9.119999885559082,2221800
2024-07-30,9.220000267028809,9.220000267028809,9.329999923706055,9.069999694824219,9.140000343322754,2709300
2024-07-31,9.34000015258789,9.34000015258789,9.720000267028809,9.295000076293945,9.600000381469727,3723900
2024-08-01,8.859999656677246,8.859999656677246,9.300000190734863,8.760000228881836,9.289999961853027,3162100
2024-08-02,8.520000457763672,8.520000457763672,8.699999809265137,8.390000343322754,8.569999694824219,2709000
2024-08-05,8.109999656677246,8.109999656677246,8.21500015258789,7.730000019073486,7.949999809265137,3984200
2024-08-06,7.909999847412109,7.909999847412109,8.170000076293945,7.864999771118164,8.15999984741211,3083700
2024-08-07,8.0600004196167,8.0600004196167,8.430000305175781,7.840000152587891,8.050000190734863,9272000
2024-08-08,5.710000038146973,5.710000038146973,5.789999961853027,4.800000190734863,4.980000019073486,33402000
2024-08-09,5.980000019073486,5.980000019073486,6.070000171661377,5.650000095367432,5.699999809265137,8718000
2024-08-12,5.744999885559082,5.744999885559082,5.960000038146973,5.369999885559082,5.929999828338623,8666000
2024-08-13,5.980000019073486,5.980000019073486,6.03000020980835,5.679999828338623,5.71999979019165,5765100
2024-08-14,5.71999979019165,5.71999979019165,6.079999923706055,5.704999923706055,5.949999809265137,5096300
2024-08-15,5.900000095367432,5.900000095367432,6.014999866485596,5.800000190734863,5.820000171661377,4801700
2024-08-16,6.0,6.0,6.0929999351501465,5.670000076293945,5.699999809265137,4343500
2024-08-19,6.440000057220459,6.440000057220459,6.46999979019165,5.985000133514404,6.099999904632568,5323400
2024-08-20,6.559999942779541,6.559999942779541,6.724999904632568,6.309999942779541,6.389999866485596,4703300
2024-08-21,6.489999771118164,6.489999771118164,6.669000148773193,6.449999809265137,6.610000133514404,3409400
2024-08-22,6.480000019073486,6.480000019073486,6.659999847412109,6.445000171661377,6.5,2666800
2024-08-23,6.670000076293945,6.670000076293945,6.690000057220459,6.355000019073486,6.489999771118164,2982800
2024-08-26,6.889999866485596,6.889999866485596,7.050000190734863,6.630000114440918,6.75,4167500
2024-08-27,6.650000095367432,6.650000095367432,6.909999847412109,6.639999866485596,6.909999847412109,3374800
2024-08-28,6.539999961853027,6.539999961853027,6.659999847412109,6.369999885559082,6.590000152587891,3999600
2024-08-29,6.590000152587891,6.590000152587891,6.710000038146973,6.545000076293945,6.610000133514404,1925300
2024-08-30,6.710000038146973,6.710000038146973,6.735000133514404,6.525000095367432,6.659999847412109,2594100
2024-09-03,6.760000228881836,6.760000228881836,6.914999961853027,6.610000133514404,6.639999866485596,3154400
2024-09-04,6.78000020980835,6.78000020980835,6.985000133514404,6.690000057220459,6.690000057220459,2050700
2024-09-05,6.96999979019165,6.96999979019165,7.090000152587891,6.789999961853027,6.840000152587891,2624100
2024-09-06,6.78000020980835,6.78000020980835,7.025000095367432,6.78000020980835,6.960000038146973,2365600
2024-09-09,6.599999904632568,6.599999904632568,6.900000095367432,6.599999904632568,6.789999961853027,2594300
2024-09-10,6.400000095367432,6.400000095367432,6.739999771118164,6.310999870300293,6.639999866485596,2978400
2024-09-11,6.300000190734863,6.300000190734863,6.389999866485596,6.190000057220459,6.389999866485596,2878900
2024-09-12,6.119999885559082,6.119999885559082,6.420000076293945,6.099999904632568,6.340000152587891,2461000
2024-09-13,6.320000171661377,6.320000171661377,6.364999771118164,6.170000076293945,6.210000038146973,2356800
2024-09-16,6.190000057220459,6.190000057220459,6.394999980926514,6.159999847412109,6.320000171661377,2261400
2024-09-17,6.309999942779541,6.309999942779541,6.449999809265137,6.215000152587891,6.300000190734863,5700200
2024-09-18,6.210000038146973,6.210000038146973,6.465000152587891,6.190000057220459,6.300000190734863,2888900
2024-09-19,6.400000095367432,6.400000095367432,6.465000152587891,6.260000228881836,6.380000114440918,3919700
2024-09-20,6.090000152587891,6.090000152587891,6.380000114440918,6.050000190734863,6.349999904632568,3986400
2024-09-23,5.909999847412109,5.909999847412109,6.119999885559082,5.864999771118164,6.079999923706055,3121100
2024-09-24,6.239999771118164,6.239999771118164,6.295000076293945,5.929999828338623,5.929999828338623,2623400
2024-09-25,6.320000171661377,6.320000171661377,6.489999771118164,6.190000057220459,6.21999979019165,2231700
2024-09-26,6.440000057220459,6.440000057220459,6.579999923706055,6.210000038146973,6.495999813079834,2609900
2024-09-27,6.429999828338623,6.429999828338623,6.650000095367432,6.309999942779541,6.349999904632568,2733100
2024-09-30,6.380000114440918,6.380000114440918,6.650000095367432,6.349999904632568,6.420000076293945,1764500
2024-10-01,6.309999942779541,6.309999942779541,6.565000057220459,6.28000020980835,6.429999828338623,1861000
2024-10-02,6.5,6.5,6.664999961853027,6.340000152587891,6.349999904632568,2365800
2024-10-03,6.550000190734863,6.550000190734863,6.590000152587891,6.409999847412109,6.409999847412109,1717400
2024-10-04,6.650000095367432,6.650000095367432,6.824999809265137,6.614999771118164,6.710000038146973,1758900
2024-10-07,6.489999771118164,6.489999771118164,6.71999979019165,6.460000038146973,6.610000133514404,2556500
2024-10-08,6.380000114440918,6.380000114440918,6.465000152587891,6.289999961853027,6.420000076293945,1971500
2024-10-09,6.5,6.5,6.5,6.300000190734863,6.329999923706055,1812200
2024-10-10,6.570000171661377,6.570000171661377,6.639999866485596,6.425000190734863,6.449999809265137,1735200
2024-10-11,6.809999942779541,6.809999942779541,6.927999973297119,6.559999942779541,6.590000152587891,1712300
2024-10-14,6.760000228881836,6.760000228881836,6.894999980926514,6.619999885559082,6.829999923706055,1911500
2024-10-15,6.900000095367432,6.900000095367432,7.019999980926514,6.710000038146973,6.769999980926514,2443100
2024-10-16,7.0,7.0,7.09499979019165,6.864999771118164,6.980000019073486,2885900
2024-10-17,7.139999866485596,7.139999866485596,7.159999847412109,6.829999923706055,6.96999979019165,3217800
